"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";"MPN (Número de pieza del fabricante)";Sexo;"Rango de edad";Costo
repuesto-roller-filgo-borraxion-gel-azul;"Repuesto Roller Filgo Borraxion GEL azul";"Escolar > Bolígrafos y Rollerballs, Facultad > Bolígrafos, Oficina > Bolígrafos";;;;;;;608.40;;0.02;0.50;0.50;12.00;10;015369;;NO;NO;;"borrable, borraxion, gel, repuesto";;;Filgo;SI;;;;
grip-adaptador-para-lapiz-keyroad;"Grip Adaptador para Lapiz KeyRoad";"Escolar > Lapices de Colores, Escolar > Lápiz Negro, Bazar / Otros";;;;;;;341.38;;0.02;3.00;4.00;4.00;0;015481;;SI;NO;;"adaptador, escolar, gip, lapiz";;;KEYROAD;SI;;;;
set-filgo-enjoy-hand-lettering-x29;"Set Filgo Enjoy Hand Lettering x29";"Dia De La Madre, Escolar > Lapices de Colores, Escolar > Fibras\, Marcadores y Resaltadores, Facultad > Marcadores, Oficina > Marcadores";;;;;;;27,838.69;;0.15;2.00;25.00;32.00;10;015470;;SI;NO;;"enjoy, lettering, set, x29";;;FILGO;SI;;;;
set-filgo-enjoy-black-crush-x24;"Set Filgo Enjoy Black Crush x24";"Escolar > Lapices de Colores, Escolar > Fibras\, Marcadores y Resaltadores, Facultad > Marcadores, Oficina > Marcadores";;;;;;;27,296.37;;0.15;2.00;25.00;32.00;9;015473;;SI;NO;;"bullet journal, enjoy, set, x24";;;FILGO;SI;;;;
set-filgo-enjoy-bullet-journal-x24;"Set Filgo Enjoy Bullet Journal x24";"Escolar > Fibras\, Marcadores y Resaltadores, Facultad > Marcadores > Punta Pincel, Oficina > Marcadores > Punta Pincel";;;;;;;16,450.13;;0.15;2.00;25.00;32.00;9;015471;;SI;NO;;"bullet journal, enjoy, set, x24";;;FILGO;SI;;;;
set-filgo-enjoy-color-club-x-32;"Set Filgo Enjoy Color Club x 32";"Escolar > Lapices de Colores, Escolar > Fibras\, Marcadores y Resaltadores, Facultad > Marcadores";;;;;;;14,642.43;;0.15;2.00;25.00;32.00;0;015472;;NO;NO;;"color club, enjoy, set, x32";;;FILGO;SI;;;;
set-de-pinceles-x-10-daler-rowney-graduate-c-portapinceles;"Set de Pinceles x 10 DALER ROWNEY Graduate C-Portapinceles";"Artística > Pintura > Pinceles";;;;;;;32,785.13;;0.20;4.00;15.50;38.00;2;240310;;SI;NO;;"brush collection, graduate, pinceles, set, x10";;;"Daler Rowney";SI;;;;
acuarelas-pastel-shades-paint-pan-set-derwent-x-12;"Acuarelas Pastel Shades Paint Pan Set Derwent X 12";"Artística > Pintura > Acuarelas, Mundo Pastel";;;;;;;42,474.24;;0.10;2.50;8.00;15.00;1;318988;;SI;NO;;"acuarela, pastel, shade, x12";;;DERWENT;SI;;;;
acuarela-profesional-kuretake-zig-x-14-p-waterbrush;"Acuarela Profesional Kuretake Zig X 14 P + Waterbrush";"Artística > Pintura > Acuarelas";;;;;;;63,571.48;;0.10;2.50;9.00;16.50;1;318987;;SI;NO;;"acuarela, watercolor, x14";;;KURETAKE;SI;;;;
acuarela-profesional-daler-rowney-aquafine-lata-x-18-colores;"Acuarela Profesional Daler Rowney Aquafine Lata X 18 Colores";"Artística > Pintura > Acuarelas";;;;;;;9,680.00;;0.20;2.50;15.00;14.50;1;318995;;SI;NO;;"acuarela, profesional";;;"Daler Rowney";SI;;;;
marcador-acrilico-daler-rowney-set-x-5-colores-2-3-mm-copia;"Marcador Acrilico Daler Rowney Set X 5 Colores 2-3 Mm (copia)";"Artística > Pintura > Acrílicos, Artística > Dibujo > Marcadores";;;;;;;7,301.03;;0.10;2.00;15.00;9.00;5;015457;;SI;NO;;"acrilico, marcador, set, x5";;;"DALER ROWNEY";SI;;;;
marcador-acrilico-daler-rowney-set-x-8-colores-2-3-mm;"Marcador Acrilico Daler Rowney Set X 8 Colores 2-3 Mm";"Artística > Pintura > Acrílicos, Artística > Dibujo > Marcadores";;;;;;;12,421.75;;0.15;2.00;15.00;14.00;0;015458;;SI;NO;;"acrilico, marcador, set, x8";;;"DALER ROWNEY";SI;;;;
acuarela-prof-finetec-metalizada-en-lata-x-12;"Acuarela Prof FINETEC Metalizada en Lata x 12";"Artística > Pintura > Acuarelas";;;;;;;106,586.31;101,510.77;0.16;1.50;9.50;23.00;2;318711;;SI;NO;;"acuarela, metalizada, profesional, x12";;;Finetec;SI;;;;
cuaderno-ejecutivo-16x21-tango;"Cuaderno Ejecutivo 16x21 TANGO";"Facultad > Cuadernos Universitarios, Oficina > Regalos Empresariales";;;;;;;5,583.83;;0.20;2.50;16.50;21.00;0;042300;;SI;NO;;"cosido, cuaderno, ejecutivo, rayado, tango";;;CITANOVA;SI;;;;
cuaderno-ejecutivo-16x21-monaco;"Cuaderno Ejecutivo 16x21 MONACO";"Facultad > Cuadernos Universitarios, Oficina > Regalos Empresariales";;;;;;;5,583.83;;0.20;2.50;16.50;21.00;0;042299;;SI;NO;;"cosido, cuaderno, ejecutivo, monaco, rayado";;;CITANOVA;SI;;;;
cuaderno-ejecutivo-16x21-crocco;"Cuaderno Ejecutivo 16x21 CROCCO";"Facultad > Cuadernos Universitarios, Oficina > Regalos Empresariales";;;;;;;6,221.99;;0.20;2.50;16.50;21.00;0;042302;;SI;NO;;"cosido, crocco, cuaderno, ejecutivo, rayado";;;CITANOVA;SI;;;;
juego-multiverso-adivina-adivinador;"Juego Multiverso ADIVINA ADIVINADOR";"Juguetes y Libros";;;;;;;2,350.00;;0.15;4.00;12.00;13.00;0;391283;;NO;NO;;"cartas, juego";;;MULTIVERSO;SI;;;;
juego-multiverso-piensa-palabra;"Juego Multiverso PIENSA PALABRA";"Juguetes y Libros";;;;;;;3,050.00;;0.25;4.00;12.00;13.00;0;391290;;SI;NO;;"cartas, juego";;;MULTIVERSO;SI;;;;
juego-multiverso-focus;"Juego Multiverso FOCUS";"Juguetes y Libros";;;;;;;2,350.00;;0.15;4.00;12.00;13.00;2;391289;;SI;NO;;"cartas, juego";;;MULTIVERSO;SI;;;;
rompecabezas-inkdrop-54pzsas-speed-faster;"Rompecabezas INKDROP 54pzsas. Speed Faster";"Juguetes y Libros";;;;;;;4,250.40;;0.20;5.00;34.00;50.00;0;391271;;NO;NO;;"puzzle, rompecabeza";;;INKDROP;SI;;;;
rompecabezas-inkdrop-54pzsas-zombies;"Rompecabezas INKDROP 54pzsas. Zombies";"Juguetes y Libros";;;;;;;4,250.40;;0.20;5.00;34.00;50.00;2;391172;;SI;NO;;"puzzle, rompecabeza";;;INKDROP;SI;;;;
rompecabezas-inkdrop-54pzsas-bomberos;"Rompecabezas INKDROP 54pzsas. Bomberos";"Juguetes y Libros";;;;;;;4,830.00;;0.20;5.00;34.00;50.00;2;391278;;SI;NO;;"puzzle, rompecabeza";;;INKDROP;SI;;;;
rompecabezas-inkdrop-54pzsas-llama-y-cactus;"Rompecabezas INKDROP 54pzsas. Llama y Cactus";"Juguetes y Libros";;;;;;;4,250.40;;0.20;5.00;34.00;50.00;0;391171;;SI;NO;;"puzzle, rompecabeza";;;INKDROP;SI;;;;
kit-adhesivo-elmers-rainbow-glitter-glue-x-31;"Kit Adhesivo Elmers Rainbow Glitter Glue X 31";"Escolar > Adhesivos";;;;;;;6,555.53;;0.40;2.00;25.00;38.00;0;210360;;NO;NO;;"31 piezas, adhesivo, kit, plasticola";;;Elmers;SI;;;;
lapiz-color-faber-castell-neon-x-10;"Lapiz Color Faber Castell NEON x 10";"Escolar > Lapices de Colores, Artística > Dibujo > Lápices de Dibujo";;;;;;;6,023.04;;0.05;1.00;7.50;20.00;7;015447;;SI;NO;;"color, escolar, fluo, lapiz, neon";;;"Faber Castell";SI;;;;
cuaderno-inteligente-deluxe-mapa-mundi-a4-y-a5-by-ci;"Cuaderno Inteligente DELUXE MAPA MUNDI A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;30,987.50;;0.25;3.00;21.00;28.00;0;042284;;NO;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-deluxe-mapa-mundi-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,762.50;;0.20;3.00;17.00;21.00;0;042261;;;;;;;;;;;;;
cuaderno-inteligente-deluxe-candy-splash-a4-y-a5-by-ci;"Cuaderno Inteligente DELUXE CANDY SPLASH A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;30,987.50;;0.25;3.00;21.00;28.00;0;042289;;NO;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-deluxe-candy-splash-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,762.50;;0.20;3.00;17.00;21.00;0;042258;;;;;;;;;;;;;
cuaderno-inteligente-butterfly-a4-y-a5-by-ci;"Cuaderno Inteligente BUTTERFLY A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;33,612.50;;0.25;3.00;21.00;28.00;1;042297;;SI;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-butterfly-a4-y-a5-by-ci;;;Medidas;A5;;;;;21,375.00;;0.20;3.00;17.00;21.00;1;042267;;;;;;;;;;;;;
cuaderno-inteligente-deluxe-miau-lover-a4-y-a5-by-ci;"Cuaderno Inteligente DELUXE MIAU LOVER A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;30,987.50;;0.25;3.00;21.00;28.00;0;042290;;NO;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-deluxe-miau-lover-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,762.50;;0.20;3.00;17.00;21.00;0;042264;;;;;;;;;;;;;
cuaderno-inteligente-deluxe-marmol-bco-a4-y-a5-by-ci;"Cuaderno Inteligente DELUXE MARMOL BCO A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;30,987.50;;0.25;3.00;21.00;28.00;0;042292;;NO;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-deluxe-marmol-bco-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,762.50;;0.20;3.00;17.00;21.00;0;042255;;;;;;;;;;;;;
cuaderno-inteligente-deluxe-principe-gales-a4-y-a5-by-ci;"Cuaderno Inteligente DELUXE PRINCIPE GALES A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;30,987.50;;0.25;3.00;21.00;28.00;0;042286;;SI;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-deluxe-principe-gales-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,762.50;;0.20;3.00;17.00;21.00;0;042266;;;;;;;;;;;;;
cuaderno-inteligente-deluxe-mapa-mundi-rosa-a4-y-a5-by-ci;"Cuaderno Inteligente DELUXE MAPA MUNDI ROSA A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;30,987.50;;0.25;3.00;21.00;28.00;0;042283;;NO;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-deluxe-mapa-mundi-rosa-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,762.50;;0.20;3.00;17.00;21.00;0;042262;;;;;;;;;;;;;
cuaderno-inteligente-deluxe-donut-a4-y-a5-by-ci;"Cuaderno Inteligente DELUXE DONUT A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;30,987.50;;0.25;3.00;21.00;28.00;0;042288;;NO;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-deluxe-donut-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,762.50;;0.20;3.00;17.00;21.00;0;042263;;;;;;;;;;;;;
cuaderno-inteligente-deluxe-estrellas-a4-y-a5-by-ci;"Cuaderno Inteligente DELUXE ESTRELLAS A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;30,987.50;;0.25;3.00;21.00;28.00;0;042285;;NO;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-deluxe-estrellas-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,762.50;;0.20;3.00;17.00;21.00;0;042260;;;;;;;;;;;;;
cuaderno-inteligente-rose-black-a4-y-a5-by-ci;"Cuaderno Inteligente ROSE BLACK A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;33,612.50;;0.25;3.00;21.00;28.00;0;042295;;NO;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-rose-black-a4-y-a5-by-ci;;;Medidas;A5;;;;;21,375.00;;0.20;3.00;17.00;21.00;0;042268;;;;;;;;;;;;;
cuaderno-inteligente-all-blue-a4-y-a5-by-ci;"Cuaderno Inteligente ALL BLUE A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;29,362.50;;0.25;3.00;21.00;28.00;0;042276;;NO;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-all-blue-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,037.50;;0.20;3.00;17.00;21.00;0;042247;;;;;;;;;;;;;
cuaderno-inteligente-pastel-gris-a4-y-a5-by-ci;"Cuaderno Inteligente PASTEL GRIS A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;29,362.50;;0.25;3.00;21.00;28.00;0;042278;;NO;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-pastel-gris-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,037.50;;0.20;3.00;17.00;21.00;0;042254;;;;;;;;;;;;;
cuaderno-inteligente-deluxe-chic-nude-a4-y-a5-by-ci;"Cuaderno Inteligente DELUXE CHIC NUDE A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;30,987.50;;0.25;3.00;21.00;28.00;0;042293;;NO;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-deluxe-chic-nude-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,762.50;;0.20;3.00;17.00;21.00;0;042265;;;;;;;;;;;;;
cuaderno-inteligente-all-purple-a4-y-a5-by-ci;"Cuaderno Inteligente ALL PURPLE A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;29,362.50;;0.25;3.00;21.00;28.00;0;042275;;NO;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-all-purple-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,037.50;;0.20;3.00;17.00;21.00;0;042245;;;;;;;;;;;;;
cuaderno-inteligente-deluxe-fairytale-a4-y-a5-by-ci;"Cuaderno Inteligente DELUXE FAIRYTALE A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;30,987.50;;0.25;3.00;21.00;28.00;0;042294;;NO;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-deluxe-fairytale-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,762.50;;0.20;3.00;17.00;21.00;0;042259;;;;;;;;;;;;;
cuaderno-inteligente-pastel-verde-a4-y-a5-by-ci;"Cuaderno Inteligente PASTEL VERDE A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;29,362.50;;0.25;3.00;21.00;28.00;0;042279;;NO;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-pastel-verde-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,037.50;;0.20;3.00;17.00;21.00;0;042252;;;;;;;;;;;;;
cuaderno-inteligente-pastel-naranja-a4-y-a5-by-ci;"Cuaderno Inteligente PASTEL NARANJA A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;29,362.50;;0.25;3.00;21.00;28.00;1;042280;;SI;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-pastel-naranja-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,037.50;;0.20;3.00;17.00;21.00;0;042250;;;;;;;;;;;;;
cuaderno-inteligente-all-pink-a4-y-a5-by-ci;"Cuaderno Inteligente ALL PINK A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;29,362.50;;0.25;3.00;21.00;28.00;0;042273;;NO;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-all-pink-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,037.50;;0.20;3.00;17.00;21.00;0;042246;;;;;;;;;;;;;
cuaderno-inteligente-black-a4-y-a5-by-ci;"Cuaderno Inteligente BLACK A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;29,362.50;;0.25;3.00;21.00;28.00;0;042272;;NO;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-black-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,037.50;;0.20;3.00;17.00;21.00;0;042244;;;;;;;;;;;;;
cuaderno-inteligente-all-red-a4-y-a5-by-ci;"Cuaderno Inteligente ALL RED A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;29,362.50;;0.25;3.00;21.00;28.00;0;042271;;SI;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-all-red-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,037.50;;0.20;3.00;17.00;21.00;0;042243;;;;;;;;;;;;;
cuaderno-inteligente-caramel-a4-y-a5-by-ci;"Cuaderno Inteligente CARAMEL A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;29,362.50;;0.25;3.00;21.00;28.00;0;042274;;SI;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-caramel-a4-y-a5-by-ci;;;Medidas;A5;;;;;19,037.50;;0.20;3.00;17.00;21.00;0;042242;;;;;;;;;;;;;
cuaderno-inteligente-ultravioleta-a4-y-a5-by-ci;"Cuaderno Inteligente ULTRAVIOLETA A4 y A5 by CI";"Facultad > Cuadernos Universitarios, Agendas";Medidas;A4;;;;;33,612.50;;0.25;3.00;21.00;28.00;0;042296;;SI;NO;;"cuaderno, inteligente, tapa dura, universitario";;;CI;SI;;;;
cuaderno-inteligente-ultravioleta-a4-y-a5-by-ci;;;Medidas;A5;;;;;21,375.00;;0.20;3.00;17.00;21.00;0;042269;;;;;;;;;;;;;
cuaderno-liso-rayado-tapa-dura-a5-paprika-amor;"Cuaderno Liso / Rayado Tapa Dura a5 Paprika Amor";"Facultad > Cuadernos Universitarios";Tipo;Rayado;;;;;4,102.56;;0.15;2.00;16.00;20.50;2;042209;;SI;NO;;"a5, cuaderno, tapa dura";;;Paprika;SI;;;;
cuaderno-liso-rayado-tapa-dura-a5-paprika-amor;;;Tipo;Liso;;;;;4,102.56;;0.15;2.00;16.00;20.50;0;042220;;;;;;;;;;;;;
cuaderno-liso-rayado-tapa-dura-a5-paprika-todo-es-posible;"Cuaderno Liso / Rayado Tapa Dura a5 Paprika Todo es Posible";"Facultad > Cuadernos Universitarios";Tipo;Rayado;;;;;4,102.56;;0.15;2.00;16.00;20.50;0;042208;;NO;NO;;"a5, cuaderno, tapa dura";;;Paprika;SI;;;;
cuaderno-liso-rayado-tapa-dura-a5-paprika-todo-es-posible;;;Tipo;Liso;;;;;4,102.56;;0.15;2.00;16.00;20.50;0;042219;;;;;;;;;;;;;
cuaderno-liso-rayado-tapa-dura-a5-paprika-abundancia;"Cuaderno Liso / Rayado Tapa Dura a5 Paprika Abundancia";"Facultad > Cuadernos Universitarios";Tipo;Rayado;;;;;4,102.56;;0.15;2.00;16.00;20.50;0;042207;;NO;NO;;"a5, cuaderno, tapa dura";;;Paprika;SI;;;;
cuaderno-liso-rayado-tapa-dura-a5-paprika-abundancia;;;Tipo;Liso;;;;;4,102.56;;0.15;2.00;16.00;20.50;0;042218;;;;;;;;;;;;;
cuaderno-liso-rayado-tapa-dura-a5-paprika-piensa-bonito;"Cuaderno Liso / Rayado Tapa Dura a5 Paprika Piensa Bonito";"Facultad > Cuadernos Universitarios";Tipo;Rayado;;;;;4,102.56;;0.15;2.00;16.00;20.50;0;042211;;NO;NO;;"a5, cuaderno, tapa dura";;;Paprika;SI;;;;
cuaderno-liso-rayado-tapa-dura-a5-paprika-piensa-bonito;;;Tipo;Liso;;;;;4,102.56;;0.15;2.00;16.00;20.50;0;042222;;;;;;;;;;;;;
cuaderno-liso-rayado-tapa-dura-a5-paprika-arcoiris;"Cuaderno Liso / Rayado Tapa Dura a5 Paprika Arcoiris";"Facultad > Cuadernos Universitarios";Tipo;Rayado;;;;;4,102.56;;0.15;2.00;16.00;20.50;0;042216;;NO;NO;;"a5, cuaderno, tapa dura";;;Paprika;SI;;;;
cuaderno-liso-rayado-tapa-dura-a5-paprika-arcoiris;;;Tipo;Liso;;;;;4,102.56;;0.15;2.00;16.00;20.50;0;042227;;;;;;;;;;;;;
cuaderno-liso-rayado-tapa-dura-a5-paprika-creatividad;"Cuaderno Liso / Rayado Tapa Dura a5 Paprika Creatividad";"Facultad > Cuadernos Universitarios";Tipo;Rayado;;;;;4,102.56;;0.15;2.00;16.00;20.50;0;042210;;NO;NO;;"a5, cuaderno, tapa dura";;;Paprika;SI;;;;
cuaderno-liso-rayado-tapa-dura-a5-paprika-creatividad;;;Tipo;Liso;;;;;4,102.56;;0.15;2.00;16.00;20.50;0;042221;;;;;;;;;;;;;
bitacora-designer-a5-paprika-arqa-nude;"Bitacora & Designer A5 Paprika ARQA NUDE";"Facultad > Cuadernos Universitarios";;;;;;;5,433.12;;0.20;3.00;15.50;22.00;0;322451;;NO;NO;;"a5, arqa, bitacora, designer";;;Paprika;SI;;;;
bitacora-designer-a5-paprika-arqa-negra;"Bitacora & Designer A5 Paprika ARQA NEGRA";"Facultad > Cuadernos Universitarios";;;;;;;5,433.12;;0.20;3.00;15.50;22.00;0;322450;;NO;NO;;"a5, arqa, bitacora, designer";;;Paprika;SI;;;;
bitacora-designer-a5-paprika-arqa-gris;"Bitacora & Designer A5 Paprika ARQA GRIS";"Facultad > Cuadernos Universitarios";;;;;;;5,433.12;;0.20;3.00;15.50;22.00;0;322452;;NO;NO;;"a5, arqa, bitacora, designer";;;Paprika;SI;;;;
bitacora-designer-a5-paprika-arqa-gold;"Bitacora & Designer A5 Paprika ARQA GOLD";"Facultad > Cuadernos Universitarios";;;;;;;5,433.12;;0.20;3.00;15.50;22.00;0;322453;;NO;NO;;"a5, arqa, bitacora, designer";;;Paprika;SI;;;;
set-de-mate-ppr-deluxe-dia-del-padre-negro;"Set de Mate PPR DELUXE Dia del Padre Negro";"Bazar / Otros";;;;;;;4,990.00;;0.35;20.00;9.00;18.00;0;570061;;NO;NO;;"dia del padre, mate";;;PPR;SI;;;;
set-de-mate-ppr-deluxe-dia-del-padre-plata;"Set de Mate PPR DELUXE Dia del Padre Plata";"Bazar / Otros";;;;;;;4,990.00;;0.35;20.00;9.00;18.00;3;570060;;SI;NO;;"dia del padre, mate";;;PPR;SI;;;;
set-de-mate-ppr-dia-del-padre-plata;"Set de Mate PPR Dia del Padre Plata";"Bazar / Otros";;;;;;;1,900.00;;0.20;10.00;7.00;10.00;3;570058;;SI;NO;;"dia del padre, mate";;;PPR;SI;;;;
set-de-mate-ppr-dia-del-padre-negro;"Set de Mate PPR Dia del Padre Negro";"Bazar / Otros";;;;;;;1,900.00;;0.20;10.00;7.00;10.00;3;570059;;SI;NO;;"dia del padre, mate";;;PPR;SI;;;;
boligrafo-de-madera-triangular-kontec;"Boligrafo de Madera Triangular Kontec";"Facultad > Bolígrafos, Oficina > Bolígrafos, Oficina > Regalos Empresariales";;;;;;;42,422.88;;0.25;2.00;4.00;18.00;2;015314;;SI;NO;;"boligrafo, madera, triangular";;;Kontec;SI;;;;
pincel-recargable-kuretake-zig-wsbr;"Pincel Recargable KureTake ZIG WSBR";"Facultad > Marcadores > Punta Pincel, Oficina > Marcadores > Punta Pincel, Artística > Pintura > Pinceles";0.3;WSBR01;;;;;7,872.01;;0.05;1.50;3.00;20.00;5;240295;;SI;NO;;"pincel, recargable, zig";;;KURETAKE;SI;;;;
pincel-recargable-kuretake-zig-wsbr;;;0.3;WSBR02;;;;;9,195.04;;0.05;1.50;3.00;20.00;4;240296;;;;;;;;;;;;;
pincel-recargable-kuretake-zig-wsbr;;;0.3;WSBR03;;;;;10,518.07;;0.05;1.50;3.00;20.00;5;240297;;;;;;;;;;;;;
pincel-recargable-kuretake-zig-wsbr;;;0.3;WSBR04;;;;;11,841.10;;0.05;1.50;3.00;20.00;5;240298;;;;;;;;;;;;;
lapiz-color-x-24-koh-i-noor-dinosaurios;"Lapiz Color X 24 Koh-i-Noor Dinosaurios";"Escolar > Lapices de Colores";;;;;;;12,972.29;;0.08;1.50;9.00;20.00;4;015445;;SI;NO;;"escolar, escolares, lapices de colores, x24";;;koh-i-noor;SI;;;;
lapiz-color-x-12-koh-i-noor-dinosaurios;"Lapiz Color X 12 Koh-i-Noor Dinosaurios";"Escolar > Lapices de Colores";;;;;;;6,240.72;;0.05;1.00;9.00;20.00;5;015444;;SI;NO;;"escolar, escolares, lapices de colores, x12";;;koh-i-noor;SI;;;;
rollo-papel-para-plotter-35-56cm-x-50mts-x-3-husares;"Rollo Papel para PLOTTER 35.56cm x 50mts x 3 HUSARES";"Oficina > Papeles y Formularios";;;;;;;12,159.95;;4.00;20.00;20.00;110.00;0;101371;;NO;NO;;"0194, husares, plotter, rollo";;;HUSARES;SI;;;;
rollo-papel-para-plotter-106-7cm-x-50mts-husares;"Rollo Papel para PLOTTER 106.7cm x 50mts HUSARES";"Oficina > Papeles y Formularios";;;;;;;29,656.29;;5.00;20.00;20.00;110.00;6;101376;;SI;NO;;"0190, husares, plotter, rollo";;;HUSARES;SI;;;;
canopla-lsd-influencer-chata;"Canopla LSD Influencer Chata";"Escolar > Cartucheras";;;;;;;1,726.45;;0.10;0.50;11.00;20.00;2;381626;;SI;NO;;"canopla, chata, influencer";;;LSD;SI;;;;
paragua-lsyd-amayra-automatico-6041;"Paragua LSyD Amayra Automatico 6041";"Bazar / Otros";;;;;;;8,100.00;;0.40;6.00;6.00;31.00;2;391259;;SI;NO;;"automatico, paragua";;;LSyD;SI;;;;
paragua-lsyd-amayra-automatico-6040;"Paragua LSyD Amayra Automatico 6040";"Bazar / Otros";;;;;;;6,500.00;;0.40;6.00;6.00;31.00;0;391258;;NO;NO;;"automatico, paragua";;;LSyD;SI;;;;
paragua-lsyd-amayra-automatico-6037;"Paragua LSyD Amayra Automatico 6037";"Bazar / Otros";;;;;;;6,500.00;;0.40;6.00;6.00;31.00;0;391260;;NO;NO;;"automatico, paragua";;;LSyD;SI;;;;
